"Word"	"Freq"
"7044"	"view"	21
"7095"	"wait"	21
"7262"	"window"	21
"7365"	"wrong"	21
"68"	"above"	20
"178"	"admiration"	20
"1025"	"chance"	20
"1680"	"delighted"	20
"2072"	"eager"	20
"2079"	"early"	20
"2136"	"eldest"	20
"2182"	"emotion"	20
"2239"	"enjoyment"	20
"2382"	"exertion"	20
"2734"	"forward"	20
"2772"	"friendship"	20
"3558"	"inquiry"	20
"3902"	"letters"	20
"3993"	"looking"	20
"4002"	"lost"	20
"4176"	"men"	20
"4260"	"mistaken"	20
"4720"	"palmers"	20
"5444"	"remember"	20
"5806"	"seem"	20
"6021"	"sitting"	20
"6054"	"smallest"	20
"6146"	"soul"	20
"6167"	"speaking"	20
"6648"	"times"	20
"7098"	"walk"	20
"253"	"age"	19
"467"	"arrived"	19
"1096"	"circumstance"	19
"1333"	"connection"	19
"1487"	"cousins"	19
"1801"	"difference"	19
"1865"	"discourse"	19
"2304"	"estate"	19
"3131"	"help"	19
"3241"	"hoped"	19
"3471"	"indifference"	19
"3910"	"liberty"	19
"3961"	"lived"	19
"4000"	"loss"	19
"4143"	"meant"	19
"4465"	"none"	19
"5864"	"servant"	19
"6219"	"stairs"	19
"6243"	"staying"	19
"6884"	"unhappy"	19
"6990"	"used"	19
"7157"	"weather"	19
"280"	"alarm"	18
"290"	"allenham"	18
"393"	"anxiety"	18
"545"	"attended"	18
"657"	"become"	18
"855"	"breakfast"	18
"1042"	"charlotte"	18
"1208"	"companion"	18
"1220"	"compassion"	18
"1350"	"consequence"	18
"1681"	"delightful"	18
"1807"	"difficulty"	18
"2139"	"elegance"	18
"2273"	"entrance"	18
"2297"	"especially"	18
"2305"	"esteem"	18
"2457"	"eye"	18
"3233"	"honour"	18
"3244"	"hopes"	18
"3737"	"joined"	18
"3881"	"led"	18
"4184"	"mentioned"	18
"4353"	"music"	18
"4401"	"necessity"	18
"4752"	"particulars"	18
"4891"	"pity"	18
"5004"	"praise"	18
"5514"	"required"	18
"5783"	"second"	18
"5787"	"secret"	18
"6338"	"style"	18
"6529"	"tenderness"	18
"6592"	"thinking"	18
"6794"	"unable"	18
"259"	"agitation"	17
"277"	"air"	17
"299"	"allowed"	17
"337"	"amiable"	17
"516"	"astonishment"	17
"537"	"attempt"	17
"654"	"became"	17
"697"	"behind"	17
"729"	"berkeley"	17
"874"	"bring"	17
"927"	"calm"	17
"931"	"calmness"	17
"948"	"capable"	17
"1047"	"charming"	17
"1246"	"composure"	17
"1806"	"difficulties"	17
"1838"	"disappointed"	17
"2088"	"ease"	17
"2656"	"followed"	17
"3007"	"hair"	17
"3020"	"hands"	17
"3158"	"hers"	17
"3426"	"inclination"	17
"3526"	"information"	17
"3600"	"intelligence"	17
"3994"	"looks"	17
"4230"	"mine"	17
"4403"	"need"	17
"4755"	"parties"	17
"5255"	"quiet"	17
"5343"	"recollection"	17
"5423"	"relief"	17
"5965"	"sight"	17
"5988"	"simple"	17
"6183"	"spirit"	17
"6837"	"understanding"	17
"7119"	"warmth"	17
"7168"	"welcome"	17
"594"	"aware"	16
"604"	"ayear"	16
"973"	"carried"	16
"1064"	"cheerfulness"	16
"1103"	"civility"	16
"1627"	"declare"	16
"2353"	"except"	16
"2372"	"excuse"	16
"2581"	"ferrarss"	16
"2861"	"girls"	16
