"Word"	"Freq"
"489"	"怪"	9
"628"	"叫"	9
"821"	"買"	9
"869"	"命"	9
"876"	"母"	9
"996"	"傾"	9
"1018"	"全"	9
"1043"	"肉"	9
"1059"	"掻"	9
"1076"	"商"	9
"1105"	"勝"	9
"1154"	"数"	9
"1167"	"説"	9
"1176"	"松"	9
"1225"	"替"	9
"1228"	"田"	9
"1279"	"危"	9
"1296"	"握"	9
"1387"	"虚"	9
"1395"	"萱"	9
"1434"	"様"	9
"1492"	"用"	9
"1499"	"幼"	9
"1520"	"円"	9
"1521"	"垣"	9
"1539"	"雑"	9
"1548"	"沢"	9
"1569"	"折"	9
"1634"	"柱"	9
"1646"	"贅"	9
"1665"	"最"	9
"1672"	"作"	9
"283"	"吹"	8
"302"	"答"	8
"325"	"稲"	8
"330"	"等"	8
"426"	"縫"	8
"456"	"港"	8
"499"	"広"	8
"505"	"掴"	8
"529"	"厚"	8
"580"	"季"	8
"588"	"際"	8
"599"	"稼"	8
"636"	"節"	8
"639"	"解"	8
"648"	"筋"	8
"720"	"叩"	8
"730"	"困"	8
"731"	"拡"	8
"871"	"摩"	8
"885"	"難"	8
"967"	"器"	8
"1012"	"駈"	8
"1014"	"曲"	8
"1025"	"群"	8
"1031"	"熱"	8
"1060"	"騒"	8
"1077"	"傷"	8
"1234"	"鉄"	8
"1295"	"我"	8
"1396"	"玄"	8
"1402"	"学"	8
"1483"	"迎"	8
"1509"	"玉"	8
"1545"	"繰"	8
"6"	"ア"	7
"55"	"チ"	7
"82"	"フ"	7
"86"	"ぷ"	7
"133"	"闇"	7
"135"	"按"	7
"176"	"唄"	7
"204"	"撥"	7
"288"	"純"	7
"314"	"単"	7
"440"	"負"	7
"449"	"甘"	7
"453"	"幹"	7
"469"	"更"	7
"506"	"果"	7
"511"	"海"	7
"512"	"含"	7
"553"	"灰"	7
"604"	"揃"	7
"643"	"界"	7
"679"	"居"	7
"707"	"看"	7
"774"	"涼"	7
"783"	"隣"	7
"807"	"輪"	7
"809"	"裸"	7
"814"	"緑"	7
"924"	"皮"	7
"950"	"譜"	7
"954"	"期"	7
"995"	"軽"	7
"1135"	"勢"	7
"1206"	"弾"	7
"1256"	"途"	7
"1272"	"晩"	7
"1276"	"網"	7
"1294"	"問"	7
"1353"	"咲"	7
"1368"	"信"	7
"1426"	"厭"	7
"1437"	"揺"	7
"1451"	"辷"	7
"1453"	"衣"	7
"1478"	"銀"	7
"1506"	"羽"	7
"1621"	"肘"	7
"1656"	"字"	7
"71"	"ネ"	6
"96"	"マ"	6
"170"	"北"	6
"260"	"尺"	6
"273"	"除"	6
"289"	"脣"	6
"298"	"存"	6
"316"	"旦"	6
"354"	"胴"	6
"360"	"豆"	6
"397"	"払"	6
"408"	"非"	6
"435"	"服"	6
"452"	"干"	6
"486"	"掛"	6
"538"	"冴"	6
"566"	"貨"	6
"568"	"机"	6
"581"	"計"	6
"657"	"経"	6
"665"	"痙"	6
"693"	"呟"	6
"710"	"尻"	6
"721"	"枯"	6
"780"	"列"	6
"796"	"籠"	6
"803"	"攣"	6
"820"	"埋"	6
"850"	"迷"	6
"855"	"綿"	6
"859"	"描"	6
"874"	"末"	6
"882"	"那"	6
"888"	"尼"	6
"890"	"逆"	6
"918"	"配"	6
"926"	"匹"	6
"934"	"品"	6
"953"	"妻"	6
"1042"	"揉"	6
"1080"	"尚"	6
"1096"	"沈"	6
"1113"	"拾"	6
"1119"	"使"	6
"1129"	"柿"	6
"1130"	"室"	6
"1192"	"穂"	6
"1212"	"堂"	6
"1237"	"庭"	6
"1238"	"停"	6
"1334"	"険"	6
"1349"	"象"	6
"1359"	"斜"	6
"1377"	"匂"	6
"1428"	"艶"	6
"1457"	"儀"	6
"1466"	"翌"	6
"1527"	"約"	6
"1536"	"運"	6
"1549"	"責"	6
"1550"	"増"	6
"1560"	"丈"	6
"1567"	"照"	6
"1588"	"芝"	6
"1603"	"志"	6
"1663"	"組"	6
"18"	"オ"	5
"20"	"カ"	5
"120"	"ロ"	5
"134"	"岸"	5
"140"	"奥"	5
"156"	"傍"	5
"186"	"痺"	5
"208"	"布"	5
"215"	"裁"	5
"219"	"蚕"	5
"228"	"層"	5
"229"	"扱"	5
"261"	"恥"	5
"265"	"翅"	5
"312"	"丹"	5
"315"	"箪"	5
"340"	"点"	5
"381"	"額"	5
"394"	"凡"	5
"439"	"附"	5
"519"	"何"	5
"520"	"和"	5
"542"	"滑"	5
"544"	"画"	5
"554"	"輝"	5
"562"	"婚"	5
"563"	"魂"	5
"573"	"積"	5
"591"	"加"	5
"625"	"角"	5
"640"	"介"	5
"698"	"絶"	5
"706"	"勘"	5
"745"	"涙"	5
"788"	"蛉"	5
"790"	"鈴"	5
"917"	"袢"	5
"927"	"癖"	5
"997"	"蜻"	5
"1011"	"屈"	5
"1020"	"拳"	5
"1024"	"確"	5
"1030"	"惹"	5
"1045"	"襦"	5
"1051"	"鋭"	5
"1089"	"舎"	5
"1090"	"射"	5
"1108"	"湿"	5
"1134"	"貰"	5
"1139"	"守"	5
"1174"	"笥"	5
"1175"	"覗"	5
"1214"	"逃"	5
"1219"	"梯"	5
"1227"	"添"	5
"1282"	"為"	5
"1302"	"午"	5
"1324"	"峡"	5
"1332"	"嫌"	5
"1356"	"邪"	5
"1373"	"醒"	5
"1379"	"熊"	5
"1384"	"袖"	5
"1399"	"眩"	5
"1406"	"馴"	5
"1417"	"沿"	5
"1431"	"仰"	5
"1440"	"謡"	5
"1455"	"移"	5
"1469"	"溢"	5
"1482"	"印"	5
"1541"	"在"	5
"1584"	"正"	5
"1623"	"昼"	5
"1624"	"皺"	5
"1641"	"装"	5
"11"	"ウ"	4
"33"	"コ"	4
"41"	"ジ"	4
"81"	"ぴ"	4
"91"	"ぺ"	4
"154"	"浜"	4
"157"	"包"	4
"164"	"報"	4
"184"	"庇"	4
"185"	"閉"	4
"188"	"避"	4
"201"	"波"	4
"202"	"剥"	4
"203"	"鉢"	4
"231"	"茶"	4
"235"	"差"	4
"252"	"程"	4
"255"	"逞"	4
"263"	"叱"	4
"268"	"愁"	4
"270"	"臭"	4
"276"	"畜"	4
"292"	"葱"	4
"317"	"淡"	4
"344"	"吊"	4
"347"	"蝶"	4
"348"	"丁"	4
"355"	"凍"	4
"363"	"独"	4
"372"	"対"	4
"379"	"俄"	4
"404"	"防"	4
"410"	"扉"	4
"416"	"費"	4
"423"	"峰"	4
"477"	"構"	4
"478"	"孤"	4
"481"	"骨"	4
"497"	"慣"	4
"507"	"菓"	4
"517"	"号"	4
"539"	"護"	4
"556"	"悔"	4
"587"	"跡"	4
"609"	"瞼"	4
"614"	"建"	4
"630"	"皆"	4
"635"	"睫"	4
"642"	"届"	4
"658"	"精"	4
"674"	"旧"	4
"689"	"具"	4
"752"	"礼"	4
"761"	"例"	4
"762"	"栗"	4
"764"	"粒"	4
"778"	"療"	4
"813"	"履"	4
"816"	"麻"	4
"824"	"饅"	4
"841"	"袂"	4
"842"	"魅"	4
"843"	"門"	4
"868"	"銘"	4
"887"	"能"	4
"895"	"念"	4
"937"	"瓶"	4
"942"	"迫"	4
"966"	"葺"	4
"976"	"銭"	4
"999"	"晴"	4
"1087"	"捨"	4
"1095"	"神"	4
"1104"	"盛"	4
"1123"	"仕"	4
"1136"	"飾"	4
"1155"	"樹"	4
"1208"	"曇"	4
"1223"	"剃"	4
"1233"	"貼"	4
"1235"	"聴"	4
"1259"	"吐"	4
"1264"	"褪"	4
"1265"	"呑"	4
"1267"	"脱"	4
"1298"	"烏"	4
"1313"	"惜"	4
"1316"	"席"	4
"1319"	"喜"	4
"1325"	"狭"	4
"1326"	"暇"	4
"1397"	"懸"	4
"1398"	"選"	4
"1404"	"血"	4
"1413"	"延"	4
"1415"	"岩"	4
"1416"	"炎"	4
"1424"	"焔"	4
"1433"	"養"	4
"1449"	"業"	4
"1460"	"抑"	4
"1461"	"役"	4
"1463"	"異"	4
"1484"	"影"	4
"1488"	"泳"	4
"1494"	"由"	4
"1530"	"越"	4
"1565"	"召"	4
"1570"	"摺"	4
"1586"	"支"	4
"1596"	"植"	4
"1609"	"製"	4
"1645"	"縋"	4
"1648"	"酌"	4
"1651"	"髭"	4
"13"	"ヴ"	3
"15"	"エ"	3
"17"	"ォ"	3
"35"	"ゴ"	3
"39"	"シ"	3
"114"	"リ"	3
"128"	"挨"	3
"136"	"案"	3
"139"	"襖"	3
"198"	"柄"	3
"213"	"擦"	3
"222"	"蔵"	3
"241"	"常"	3
"257"	"池"	3
"293"	"粗"	3
"295"	"催"	3
"307"	"代"	3
"318"	"当"	3
"319"	"刀"	3
"343"	"殿"	3
"369"	"短"	3
"398"	"辺"	3
"399"	"仮"	3
"401"	"飯"	3
"411"	"緋"	3
"413"	"腓"	3
"432"	"膚"	3
"444"	"複"	3
"461"	"割"	3
"484"	"故"	3
"490"	"官"	3
"503"	"郭"	3
"522"	"荷"	3
"526"	"桁"	3
"532"	"忽"	3
"543"	"化"	3
"546"	"懐"	3
"548"	"幻"	3
"552"	"黄"	3
"564"	"活"	3
"576"	"極"	3
"577"	"集"	3
"579"	"伎"	3
"583"	"祭"	3
"592"	"挟"	3
"598"	"嫁"	3
"602"	"兼"	3
"607"	"減"	3
"618"	"鑑"	3
"644"	"借"	3
"654"	"進"	3
"669"	"究"	3
"695"	"決"	3
"699"	"均"	3
"713"	"殻"	3
"715"	"刻"	3
"746"	"類"	3
"757"	"鯉"	3
"771"	"簾"	3
"779"	"料"	3
"797"	"炉"	3
"822"	"麦"	3
"825"	"満"	3
"832"	"帽"	3
"833"	"枚"	3
"835"	"梅"	3
"836"	"煤"	3
"856"	"免"	3
"860"	"妙"	3
"884"	"南"	3
"902"	"凝"	3
"908"	"怒"	3
"909"	"暖"	3
"914"	"派"	3
"920"	"噴"	3
"930"	"騙"	3
"938"	"評"	3
"949"	"普"	3
"956"	"褄"	3
"959"	"畦"	3
"970"	"千"	3
"984"	"蕎"	3
"990"	"勤"	3
"1004"	"丘"	3
"1006"	"萩"	3
"1033"	"忍"	3
"1035"	"任"	3
"1061"	"掃"	3
"1100"	"昇"	3
"1117"	"識"	3
"1124"	"市"	3
"1132"	"笹"	3
"1148"	"暑"	3
"1153"	"術"	3
"1180"	"捜"	3
"1184"	"速"	3
"1190"	"粋"	3
"1204"	"態"	3
"1236"	"亭"	3
"1243"	"桐"	3
"1257"	"塗"	3
"1263"	"退"	3
"1275"	"往"	3
"1350"	"像"	3
"1358"	"脇"	3
"1372"	"型"	3
"1375"	"姓"	3
"1376"	"興"	3
"1401"	"靴"	3
"1411"	"咽"	3
"1425"	"雁"	3
"1438"	"遥"	3
"1452"	"伊"	3
"1456"	"疑"	3
"1458"	"以"	3
"1477"	"蔭"	3
"1486"	"硬"	3
"1489"	"勇"	3
"1510"	"芋"	3
"1512"	"浴"	3
"1522"	"員"	3
"1535"	"雲"	3
"1538"	"拶"	3
"1542"	"簪"	3
"1551"	"憎"	3
