"Word"	"Freq"
"5678"	"least"	26
"5885"	"looks"	26
"6443"	"muttered"	26
"7099"	"paupers"	26
"7469"	"pound"	26
"7488"	"pray"	26
"8777"	"shop"	26
"9026"	"smile"	26
"9908"	"thief"	26
"10067"	"tomorrow"	26
"10198"	"trembling"	26
"10237"	"true"	26
"280"	"alive"	25
"406"	"anxious"	25
"1055"	"bless"	25
"1224"	"bread"	25
"1259"	"bridge"	25
"1350"	"burst"	25
"1525"	"certain"	25
"2242"	"couple"	25
"2401"	"cut"	25
"3205"	"else"	25
"3370"	"evening"	25
"3500"	"expression"	25
"4318"	"green"	25
"5746"	"lie"	25
"6619"	"nose"	25
"7002"	"paper"	25
"7044"	"particular"	25
"7426"	"porochial"	25
"8245"	"return"	25
"8362"	"roused"	25
"8509"	"scene"	25
"8920"	"sit"	25
"9444"	"straight"	25
"9661"	"surprise"	25
"10229"	"trouble"	25
"72"	"account"	24
"389"	"answer"	24
"845"	"beautiful"	24
"1086"	"blow"	24
"1478"	"cast"	24
"1786"	"coach"	24
"3029"	"dreadful"	24
"3045"	"drink"	24
"3136"	"eat"	24
"4119"	"gate"	24
"4153"	"gentlemans"	24
"4235"	"god"	24
"4630"	"hell"	24
"4882"	"hush"	24
"5355"	"isnt"	24
"5530"	"knees"	24
"5628"	"late"	24
"5803"	"listened"	24
"6240"	"mine"	24
"6324"	"months"	24
"6762"	"officer"	24
"7328"	"pleasant"	24
"7376"	"pointing"	24
"7599"	"proceeded"	24
"7719"	"public"	24
"7758"	"pursued"	24
"7843"	"raising"	24
"8745"	"shes"	24
"9564"	"sudden"	24
"9963"	"throat"	24
"9977"	"thrust"	24
"10541"	"uttered"	24
"10914"	"whispered"	24
"987"	"beyond"	23
"1144"	"book"	23
"1288"	"broken"	23
"1699"	"circumstances"	23
"1805"	"cocked"	23
"1859"	"comes"	23
"2103"	"continued"	23
"2666"	"desperate"	23
"2864"	"disposed"	23
"4087"	"game"	23
"4365"	"growled"	23
"5551"	"knows"	23
"6821"	"opportunity"	23
"7337"	"pleasure"	23
"8113"	"rendered"	23
"8583"	"second"	23
"8601"	"seeing"	23
"8797"	"shoulder"	23
"8931"	"six"	23
"9138"	"sooner"	23
"9332"	"started"	23
"9430"	"story"	23
"9700"	"sweet"	23
"10282"	"twenty"	23
"10708"	"walking"	23
"10984"	"wind"	23
"104"	"action"	22
"527"	"arrived"	22
"1162"	"born"	22
"1233"	"breast"	22
"1424"	"cannot"	22
"1495"	"cause"	22
"1526"	"certainly"	22
"2988"	"doubt"	22
"3112"	"eagerly"	22
"3379"	"everything"	22
"4089"	"gamfield"	22
"4193"	"giving"	22
"4274"	"gradually"	22
"4509"	"hardly"	22
"4974"	"impatiently"	22
"5632"	"latter"	22
"6507"	"necessary"	22
"7375"	"pointed"	22
"8578"	"seat"	22
"8588"	"secret"	22
"8983"	"slight"	22
"9386"	"stick"	22
"9414"	"stone"	22
"9788"	"teeth"	22
"9897"	"theyre"	22
"10437"	"unless"	22
"10797"	"weak"	22
"10964"	"wife"	22
"11115"	"worthy"	22
"224"	"age"	21
"268"	"alarm"	21
"409"	"anybody"	21
"534"	"artful"	21
"849"	"became"	21
"1769"	"clothes"	21
"2439"	"darkness"	21
"2778"	"dirty"	21
"3057"	"drop"	21
"3117"	"early"	21
"3119"	"earnest"	21
"3410"	"except"	21
"3660"	"feelings"	21
"3699"	"fever"	21
"3762"	"firmly"	21
"3854"	"follow"	21
"3983"	"fresh"	21
"4298"	"grave"	21
"4324"	"grew"	21
"4579"	"heads"	21
"6311"	"moments"	21
"6386"	"moved"	21
"7054"	"party"	21
"7372"	"pockets"	21
"7470"	"pounds"	21
"7537"	"present"	21
"7802"	"quick"	21
"8236"	"retorted"	21
"8318"	"robber"	21
"8425"	"safe"	21
"8640"	"sense"	21
"8681"	"several"	21
"9154"	"sort"	21
"10088"	"top"	21
"10562"	"various"	21
"10992"	"windows"	21
"11112"	"worth"	21
"613"	"astonishment"	20
"1262"	"brief"	20
"1466"	"carry"	20
"2690"	"determined"	20
"2697"	"devil"	20
"3080"	"duff"	20
"3466"	"expected"	20
"3731"	"filled"	20
"4011"	"front"	20
"4159"	"gently"	20
"4474"	"handkerchief"	20
"4762"	"honour"	20
"4896"	"id"	20
"5206"	"inside"	20
"5467"	"justice"	20
"5492"	"key"	20
"5521"	"kitchen"	20
"5816"	"live"	20
"5903"	"loss"	20
"5954"	"lying"	20
"5960"	"mad"	20
"6026"	"mans"	20
"6174"	"mere"	20
"6959"	"pain"	20
"7064"	"passion"	20
"7331"	"please"	20
"7784"	"quarter"	20
"7899"	"real"	20
"7927"	"received"	20
"8297"	"rising"	20
"8799"	"shoulders"	20
"9091"	"society"	20
"9160"	"soul"	20
"9770"	"tea"	20
"9918"	"thinking"	20
"10062"	"tom"	20
"10209"	"tried"	20
"10763"	"watch"	20
"10769"	"watching"	20
"10821"	"week"	20
"10913"	"whisper"	20
"917"	"bell"	19
"926"	"below"	19
"1018"	"bit"	19
"1193"	"box"	19
"2334"	"crossed"	19
"2950"	"dogs"	19
"3124"	"ears"	19
"3125"	"earth"	19
"3240"	"empty"	19
"3743"	"fine"	19
"4253"	"goodness"	19
"4255"	"goodnight"	19
"4494"	"happened"	19
"4698"	"hill"	19
"5333"	"iron"	19
"5686"	"leaving"	19
"5868"	"longer"	19
"6083"	"matters"	19
"6172"	"mercy"	19
"6184"	"merry"	19
"6636"	"notice"	19
"6721"	"occasion"	19
"6809"	"opening"	19
"7063"	"passing"	19
"7101"	"paused"	19
"7248"	"piece"	19
"7721"	"publichouse"	19
"8322"	"robbery"	19
"8436"	"sake"	19
"8484"	"save"	19
"9377"	"steps"	19
"9586"	"suit"	19
"10364"	"understand"	19
"10757"	"wasnt"	19
"10765"	"watched"	19
"61"	"accompanied"	18
"312"	"also"	18
"561"	"asleep"	18
"1010"	"birth"	18
"1421"	"cane"	18
"1450"	"carefully"	18
"1489"	"catching"	18
"1620"	"chickweed"	18
"1678"	"church"	18
"1732"	"clear"	18
"1813"	"coffin"	18
"1902"	"companions"	18
"1992"	"condition"	18
"2047"	"consideration"	18
"2455"	"dawkins"	18
"2737"	"different"	18
"3000"	"downstairs"	18
"3588"	"family"	18
"3883"	"force"	18
"4239"	"gold"	18
"5566"	"lad"	18
"5608"	"lantern"	18
"5802"	"listen"	18
"5973"	"magistrate"	18
"6175"	"merely"	18
"6261"	"misery"	18
"6411"	"murder"	18
"6482"	"narrow"	18
"6739"	"oclock"	18
"6834"	"order"	18
"6862"	"ought"	18
"7167"	"perfectly"	18
"7570"	"previous"	18
"7641"	"promise"	18
"8493"	"saying"	18
"8643"	"sent"	18
"8809"	"showed"	18
"9027"	"smiled"	18
"9124"	"somebody"	18
"9474"	"strength"	18
"10136"	"trade"	18
"10535"	"usual"	18
"11210"	"year"	18
"434"	"apparently"	17
"653"	"attitude"	17
"700"	"awakened"	17
"856"	"become"	17
"1266"	"bright"	17
"1558"	"changed"	17
"1569"	"character"	17
"2049"	"considered"	17
"2256"	"covered"	17
"2908"	"ditch"	17
"3058"	"dropped"	17
"3576"	"falling"	17
"3680"	"female"	17
"3857"	"following"	17
"3998"	"frightened"	17
"4004"	"fro"	17
"4201"	"glancing"	17
"4223"	"gloomy"	17
"4338"	"grin"	17
"4559"	"havent"	17
"4614"	"hed"	17
"4656"	"heres"	17
