"Word"	"Freq"
"3271"	"match"	20
"3284"	"mean"	20
"3480"	"need"	20
"3526"	"none"	20
"3726"	"pain"	20
"4473"	"rest"	20
"4975"	"sorry"	20
"5021"	"spoken"	20
"5559"	"understanding"	20
"5561"	"understood"	20
"5878"	"why"	20
"204"	"air"	19
"306"	"anybody"	19
"1074"	"conduct"	19
"1378"	"delighted"	19
"1767"	"engaged"	19
"2319"	"giving"	19
"2465"	"handsome"	19
"3051"	"large"	19
"3160"	"lived"	19
"3520"	"nobody"	19
"3541"	"notice"	19
"3643"	"open"	19
"3906"	"pleased"	19
"4954"	"sometimes"	19
"5143"	"style"	19
"5215"	"supposed"	19
"5430"	"took"	19
"5685"	"used"	19
"5704"	"value"	19
"5753"	"voice"	19
"5927"	"wonder"	19
"239"	"also"	18
"917"	"circumstance"	18
"1301"	"daughter"	18
"1921"	"expected"	18
"2093"	"finding"	18
"2288"	"generally"	18
"2623"	"hoped"	18
"2698"	"imagine"	18
"3188"	"lost"	18
"3269"	"marys"	18
"4070"	"probably"	18
"4661"	"sea"	18
"4742"	"serious"	18
"4906"	"small"	18
"5172"	"suffering"	18
"5325"	"terms"	18
"5777"	"walters"	18
"303"	"anxious"	17
"1023"	"completely"	17
"1267"	"curiosity"	17
"1476"	"dinner"	17
"1546"	"disposed"	17
"1801"	"entirely"	17
"1857"	"everybody"	17
"2035"	"favour"	17
"2996"	"kept"	17
"3398"	"months"	17
"3580"	"observed"	17
"4108"	"proper"	17
"4464"	"respect"	17
"4673"	"second"	17
"4723"	"sense"	17
"5422"	"tomorrow"	17
"5423"	"tone"	17
"5512"	"turn"	17
"5731"	"view"	17
"5765"	"waiting"	17
"5785"	"warm"	17
"193"	"ago"	16
"833"	"caught"	16
"1410"	"description"	16
"1628"	"drew"	16
"1965"	"extremely"	16
"2014"	"farther"	16
"2525"	"hearing"	16
"2602"	"history"	16
"3057"	"late"	16
"3151"	"listened"	16
"3193"	"loved"	16
"3287"	"meant"	16
"3394"	"money"	16
"3553"	"nurse"	16
"3761"	"particular"	16
"3819"	"perfect"	16
"4044"	"pride"	16
"4232"	"reached"	16
"4689"	"seem"	16
"4957"	"son"	16
"5405"	"times"	16
"5892"	"window"	16
"179"	"afraid"	15
"197"	"agreed"	15
"228"	"allowed"	15
"294"	"answered"	15
"462"	"attending"	15
"498"	"aware"	15
"569"	"behind"	15
"742"	"buildings"	15
"927"	"claims"	15
"994"	"common"	15
"1157"	"continued"	15
"1210"	"countenance"	15
"1567"	"distress"	15
"1867"	"exactly"	15
"1973"	"fact"	15
"2065"	"fellow"	15
"2148"	"followed"	15
"2584"	"highly"	15
"2728"	"impossible"	15
"2868"	"instead"	15
"3005"	"kindness"	15
"3020"	"knowing"	15
"3133"	"liked"	15
"3199"	"low"	15
"3285"	"meaning"	15
"3472"	"nearly"	15
"3829"	"period"	15
"4084"	"profession"	15
"4107"	"proof"	15
"4192"	"quiet"	15
"4364"	"remain"	15
"4372"	"remember"	15
"4567"	"round"	15
"4668"	"seat"	15
"4907"	"smallest"	15
"5065"	"staying"	15
"5444"	"town"	15
"5508"	"trying"	15
"5700"	"vain"	15
"191"	"agitation"	14
"397"	"ashamed"	14
"599"	"besides"	14
"962"	"cobb"	14
"982"	"comfortable"	14
"1108"	"consciousness"	14
"1457"	"difference"	14
"1864"	"evil"	14
"2211"	"four"	14
"2244"	"friendship"	14
"2258"	"fully"	14
"2266"	"future"	14
"2305"	"getting"	14
"2314"	"girls"	14
"2323"	"glance"	14
"2617"	"honour"	14
"2867"	"instantly"	14
"2912"	"introduced"	14
"2985"	"justice"	14
"2993"	"keep"	14
"3159"	"live"	14
"3173"	"london"	14
"3183"	"looks"	14
"3477"	"necessary"	14
"3489"	"neighbourhood"	14
"3852"	"persuaded"	14
"4111"	"property"	14
"4618"	"sat"	14
"4729"	"sent"	14
"4878"	"sit"	14
"5129"	"struck"	14
"5266"	"table"	14
"5494"	"trouble"	14
"5505"	"truth"	14
"5514"	"turning"	14
"5978"	"yesterday"	14
"5992"	"yourself"	14
"5994"	"youth"	14
"236"	"along"	13
"246"	"altogether"	13
"324"	"appear"	13
"548"	"became"	13
"551"	"become"	13
"699"	"breakfast"	13
"776"	"calling"	13
"933"	"clear"	13
"1288"	"danger"	13
"1291"	"dare"	13
"1303"	"daughters"	13
"1470"	"dine"	13
"1641"	"due"	13
"1656"	"duty"	13
"1680"	"easy"	13
"1778"	"enjoyment"	13
"1833"	"especially"	13
"1961"	"extraordinary"	13
"1983"	"fair"	13
"2121"	"fixed"	13
"2178"	"forget"	13
"2407"	"greater"	13
"2595"	"hint"	13
"2737"	"improved"	13
"2843"	"inn"	13
"2890"	"interesting"	13
"2926"	"invitation"	13
"2950"	"itself"	13
"3150"	"listen"	13
"3311"	"mentioned"	13
"3467"	"navy"	13
"3654"	"opportunity"	13
"3847"	"personal"	13
"3878"	"pity"	13
"3895"	"play"	13
"3901"	"pleasant"	13
"3967"	"power"	13
"4234"	"read"	13
"4327"	"regret"	13
"4563"	"rooms"	13
"4605"	"sake"	13
"4762"	"severe"	13
"4777"	"share"	13
"4910"	"smile"	13
"4928"	"society"	13
"5110"	"strength"	13
"5316"	"tenant"	13
"5485"	"tried"	13
"5991"	"yours"	13
"144"	"admitted"	12
"243"	"altered"	12
"372"	"around"	12
"565"	"begun"	12
"656"	"board"	12
"722"	"bring"	12
"723"	"bringing"	12
"847"	"certain"	12
"964"	"cold"	12
"1114"	"consider"	12
"1421"	"desirable"	12
"1461"	"difficulties"	12
"1486"	"directly"	12
"1705"	"eldest"	12
"1877"	"exceedingly"	12
"2431"	"growing"	12
"2551"	"heir"	12
"2569"	"hers"	12
"3090"	"leaving"	12
"3112"	"letters"	12
"3191"	"louisas"	12
"3310"	"mention"	12
"3335"	"miles"	12
"3588"	"occasion"	12
"3595"	"occupied"	12
"3773"	"pass"	12
"3849"	"persons"	12
"3880"	"placed"	12
"3890"	"plan"	12
"4096"	"promised"	12
"4171"	"putting"	12
"4275"	"recollect"	12
"4366"	"remained"	12
"4884"	"six"	12
"4913"	"smiling"	12
"5013"	"spirit"	12
"5089"	"stood"	12
"5230"	"surprised"	12
"5304"	"temper"	12
"5314"	"ten"	12
"5333"	"thank"	12
"5762"	"wait"	12
"5906"	"wishing"	12
"187"	"age"	11
"302"	"anxiety"	11
"689"	"boy"	11
"822"	"carteret"	11
"856"	"chance"	11
"873"	"charless"	11
"1083"	"confidence"	11
"1120"	"considering"	11
"1316"	"death"	11
"1335"	"declare"	11
"1384"	"depend"	11
"1459"	"differently"	11
"1465"	"dignity"	11
"1484"	"direction"	11
"1589"	"domestic"	11
"1664"	"eager"	11
"1691"	"effect"	11
"1708"	"elegant"	11
"2151"	"fond"	11
"2299"	"gentlemen"	11
"2473"	"happened"	11
"2598"	"hints"	11
"2753"	"inclination"	11
"2865"	"instant"	11
"2887"	"intercourse"	11
"3170"	"lodgings"	11
"3212"	"maam"	11
"3316"	"mere"	11
"3509"	"nice"	11
"3579"	"observe"	11
"3599"	"occurred"	11
"3652"	"opinions"	11
"4214"	"rank"	11
"4430"	"required"	11
"4457"	"resolution"	11
"4504"	"returning"	11
"4527"	"rich"	11
"4620"	"satisfaction"	11
"4635"	"scarcely"	11
"4693"	"seems"	11
"4831"	"shut"	11
"4834"	"sick"	11
"4850"	"silence"	11
"4852"	"silent"	11
"4880"	"sitting"	11
"4979"	"sound"	11
"5007"	"spend"	11
"5015"	"spite"	11
"5031"	"spring"	11
"5498"	"truly"	11
"5686"	"useful"	11
"5788"	"warmth"	11
"5822"	"weeks"	11
"5899"	"winthrop"	11
"5905"	"wishes"	11
"5966"	"written"	11
"137"	"admiration"	10
"162"	"affected"	10
"402"	"ask"	10
"437"	"astonishment"	10
"486"	"autumn"	10
"492"	"avoid"	10
"522"	"baronet"	10
"547"	"beauty"	10
"563"	"begin"	10
"620"	"birth"	10
"671"	"books"	10
"874"	"charm"	10
"1078"	"confess"	10
"1103"	"connexion"	10
"1128"	"constant"	10
"1155"	"continually"	10
"1234"	"creature"	10
"1237"	"credit"	10
"1611"	"dr"	10
"1696"	"eight"	10
"1754"	"ended"	10
"1862"	"evident"	10
"1863"	"evidently"	10
"1883"	"excepting"	10
"1918"	"expect"	10
"2001"	"fancied"	10
"2113"	"fit"	10
"2166"	"forced"	10
"2313"	"girl"	10
"2400"	"gratitude"	10
"2472"	"happen"	10
"2633"	"horses"	10
"2674"	"ideas"	10
"2724"	"importance"	10
"2787"	"indifference"	10
"2806"	"indulgence"	10
"2929"	"invited"	10
"2961"	"join"	10
"2962"	"joined"	10
