"Word"	"Freq"
"1292"	"break"	15
"1607"	"caused"	15
"2220"	"considering"	15
"2510"	"crying"	15
"2604"	"daylight"	15
"2876"	"died"	15
"2884"	"difficulty"	15
"2940"	"disagreeable"	15
"3315"	"dust"	15
"3697"	"exceedingly"	15
"3800"	"express"	15
"3801"	"expressed"	15
"3937"	"fathers"	15
"4272"	"forefinger"	15
"4324"	"former"	15
"4439"	"fully"	15
"4469"	"galley"	15
"4733"	"greatly"	15
"4791"	"grown"	15
"5317"	"hung"	15
"5590"	"influence"	15
"5672"	"instantly"	15
"6005"	"knees"	15
"6148"	"laying"	15
"6151"	"lead"	15
"6173"	"leaving"	15
"6283"	"line"	15
"6462"	"maam"	15
"6763"	"minute"	15
"6862"	"months"	15
"7039"	"nearer"	15
"7042"	"nearly"	15
"7055"	"need"	15
"7168"	"notes"	15
"7954"	"poker"	15
"7994"	"portable"	15
"8003"	"position"	15
"8017"	"possibly"	15
"8043"	"pound"	15
"8046"	"pounds"	15
"8118"	"presence"	15
"8681"	"remarked"	15
"8946"	"rise"	15
"8992"	"roof"	15
"9265"	"seated"	15
"9298"	"seem"	15
"9530"	"shoulders"	15
"9543"	"shown"	15
"9718"	"slight"	15
"9795"	"smoking"	15
"10097"	"stared"	15
"10587"	"talking"	15
"10821"	"throat"	15
"12000"	"witness"	15
"12187"	"youd"	15
"215"	"affection"	14
"871"	"battery"	14
"963"	"belief"	14
"979"	"below"	14
"1053"	"bill"	14
"1416"	"bundle"	14
"1424"	"burning"	14
"1425"	"burnt"	14
"1553"	"carefully"	14
"1585"	"cast"	14
"1832"	"clean"	14
"1986"	"comfortable"	14
"2408"	"courtyard"	14
"2439"	"creature"	14
"2587"	"darkness"	14
"2597"	"daughter"	14
"2700"	"degrees"	14
"3064"	"distant"	14
"3272"	"drop"	14
"3358"	"earth"	14
"3365"	"easily"	14
"3724"	"excuse"	14
"3900"	"fancied"	14
"3945"	"favor"	14
"4078"	"finding"	14
"4157"	"flat"	14
"4296"	"forget"	14
"4330"	"forth"	14
"4473"	"game"	14
"4592"	"glance"	14
"4719"	"gray"	14
"4745"	"grew"	14
"4786"	"growing"	14
"4839"	"ha"	14
"5299"	"human"	14
"6224"	"liberty"	14
"6539"	"mans"	14
"6933"	"moved"	14
"7001"	"mysterious"	14
"7071"	"neighborhood"	14
"7131"	"nobody"	14
"7197"	"number"	14
"7383"	"ordered"	14
"7635"	"pause"	14
"7671"	"pen"	14
"7973"	"pond"	14
"8113"	"prepared"	14
"8145"	"pretended"	14
"8191"	"probably"	14
"8366"	"pushed"	14
"8382"	"quarter"	14
"8596"	"reference"	14
"8646"	"relations"	14
"8914"	"richmond"	14
"9153"	"satisfaction"	14
"9249"	"sea"	14
"9385"	"settle"	14
"9438"	"sharp"	14
"9516"	"shore"	14
"9709"	"sleeve"	14
"10142"	"steamer"	14
"10231"	"story"	14
"10272"	"streets"	14
"10291"	"striking"	14
"10502"	"suspected"	14
"10647"	"temper"	14
"11024"	"trade"	14
"11136"	"trust"	14
"11265"	"understanding"	14
"11456"	"utmost"	14
"11489"	"various"	14
"11573"	"visit"	14
"11662"	"warm"	14
"11698"	"watched"	14
"11819"	"wet"	14
"12053"	"worn"	14
"12105"	"written"	14
"12209"	"youve"	14
"108"	"acquainted"	13
"162"	"admiration"	13
"250"	"age"	13
"987"	"benefactor"	13
"994"	"bentley"	13
"1228"	"bosom"	13
"1426"	"burst"	13
