"Word"	"Freq"
"855"	"brought"	37
"1900"	"doubt"	37
"2090"	"engaged"	37
"2678"	"girl"	37
"2685"	"glad"	37
"2842"	"handsome"	37
"3895"	"minutes"	37
"4168"	"occasion"	37
"4566"	"poor"	37
"5759"	"stay"	37
"721"	"beyond"	36
"1713"	"different"	36
"2120"	"entered"	36
"5931"	"surprise"	36
"331"	"amiable"	35
"918"	"care"	35
"2184"	"everybody"	35
"2253"	"expect"	35
"2663"	"gentlemen"	35
"3748"	"making"	35
"5419"	"sense"	35
"5649"	"sometimes"	35
"6765"	"years"	35
"207"	"advantage"	34
"305"	"also"	34
"378"	"answered"	34
"795"	"bourgh"	34
"1514"	"days"	34
"1519"	"deal"	34
"3400"	"invitation"	34
"3811"	"mean"	34
"4081"	"night"	34
"5311"	"saying"	34
"5544"	"silence"	34
"5666"	"sorry"	34
"5933"	"surprised"	34
"6057"	"themselves"	34
"6101"	"thousand"	34
"6435"	"usual"	34
"6626"	"whatever"	34
"6693"	"wishes"	34
"6701"	"within"	34
"6719"	"wonder"	34
"412"	"appearance"	33
"611"	"ball"	33
"1301"	"consider"	33
"1735"	"dinner"	33
"2567"	"four"	33
"3854"	"merely"	33
"5297"	"satisfied"	33
"5625"	"society"	33
"6019"	"ten"	33
"6294"	"under"	33
"245"	"afterwards"	32
"491"	"ask"	32
"1489"	"dance"	32
"1687"	"determined"	32
"1892"	"door"	32
"2459"	"fitzwilliam"	32
"2899"	"head"	32
"3049"	"hurst"	32
"3598"	"length"	32
"3844"	"men"	32
"4009"	"name"	32
"4367"	"particularly"	32
"5422"	"sensible"	32
"5687"	"speaking"	32
"5982"	"talk"	32
"6656"	"wickhams"	32
"414"	"appeared"	31
"936"	"case"	31
"1127"	"comfort"	31
"2438"	"fine"	31
"2660"	"gentleman"	31
"3320"	"instantly"	31
"3834"	"meet"	31
"4032"	"necessary"	31
"4826"	"put"	31
"4911"	"real"	31
"5977"	"taken"	31
"266"	"air"	30
"286"	"allow"	30
"300"	"alone"	30
"411"	"appear"	30
"469"	"arrival"	30
"526"	"astonishment"	30
"1297"	"consequence"	30
"1412"	"countenance"	30
"2143"	"equal"	30
"2197"	"exactly"	30
"2461"	"five"	30
"3528"	"ladyship"	30
"4204"	"officers"	30
"5149"	"resolved"	30
"5154"	"respect"	30
"5454"	"set"	30
"6296"	"understand"	30
"6730"	"words"	30
"6793"	"younger"	30
"2071"	"end"	29
"3018"	"hours"	29
"3500"	"kindness"	29
"3687"	"looking"	29
"3697"	"lost"	29
"3848"	"mention"	29
"4049"	"neighbourhood"	29
"4068"	"news"	29
"4149"	"obliged"	29
"4235"	"opportunity"	29
"5611"	"smile"	29
"6600"	"week"	29
"304"	"already"	28
"521"	"assured"	28
"882"	"call"	28
"1972"	"early"	28
"2970"	"highly"	28
"3439"	"janes"	28
"3452"	"joined"	28
